SMS Text,Label
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Your debit card ending with 7936 has been dispatched via BlueDart.,Legit
Your loan of ₹51600 is approved. Click here to apply now: http://sbi-alert.in,Scam
Thank you for using Paytm. ₹32439 paid to Swiggy India.,Legit
Congratulations! You've won a cash prize of ₹22590. Call 9601600242 to claim.,Scam
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
Your account XXXX2112 is credited with ₹91898 on 15-01-2025. Avl Bal: ₹85092,Legit
Electricity bill of ₹13778 paid successfully on 16-08-2025.,Legit
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
Your EMI of ₹38240 will be auto-debited on 08-03-2025. Maintain sufficient balance.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
Your loan of ₹23328 is approved. Click here to apply now: http://kyc-verify.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Thank you for using Paytm. ₹35296 paid to Swiggy India.,Legit
Congratulations! You've won a cash prize of ₹57958. Call 9853578098 to claim.,Scam
Your loan of ₹86447 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Your account XXXX6842 is credited with ₹50086 on 22-06-2025. Avl Bal: ₹27976,Legit
Congratulations! You've won a cash prize of ₹51404. Call 9412295494 to claim.,Scam
Your loan of ₹30412 is approved. Click here to apply now: http://sbi-alert.in,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
IRCTC booking confirmed. PNR: HRZ7EV5OQBVF. Journey date: 07-03-2025,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your account XXXX9563 is credited with ₹47963 on 28-09-2025. Avl Bal: ₹37333,Legit
Your EMI of ₹34999 will be auto-debited on 13-02-2025. Maintain sufficient balance.,Legit
Your account XXXX4721 is credited with ₹68785 on 08-09-2025. Avl Bal: ₹84679,Legit
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Your loan of ₹36659 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
IRCTC booking confirmed. PNR: BB2BMF8DYIRW. Journey date: 02-03-2025,Legit
Congratulations! You've won a cash prize of ₹84497. Call 9322348765 to claim.,Scam
Payment of ₹3996 to Amazon was successful. UPI Ref: 6BRZY0JC4CD9,Legit
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
Your debit card ending with 1112 has been dispatched via BlueDart.,Legit
Electricity bill of ₹13539 paid successfully on 27-02-2025.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
IRCTC booking confirmed. PNR: 4IYAP0JB35WP. Journey date: 24-06-2025,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
IRCTC booking confirmed. PNR: AASEMBPKYLTN. Journey date: 10-05-2025,Legit
Your loan of ₹72226 is approved. Click here to apply now: http://update-info.org,Scam
Your loan of ₹62350 is approved. Click here to apply now: http://bank-secure.net,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Your loan of ₹54383 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Your account XXXX9518 is credited with ₹22221 on 17-04-2025. Avl Bal: ₹80829,Legit
IRCTC booking confirmed. PNR: ZOWZG3PMDB02. Journey date: 11-03-2025,Legit
Payment of ₹82892 to Amazon was successful. UPI Ref: BWVZNIGRKDPH,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Electricity bill of ₹41446 paid successfully on 14-08-2025.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Payment of ₹1413 to Amazon was successful. UPI Ref: IEL0H3E11QQ9,Legit
Thank you for using Paytm. ₹13269 paid to Swiggy India.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Congratulations! You've won a cash prize of ₹19844. Call 9427065519 to claim.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Payment of ₹26811 to Amazon was successful. UPI Ref: H5CWL2CFRPC5,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Your debit card ending with 1164 has been dispatched via BlueDart.,Legit
Your debit card ending with 2728 has been dispatched via BlueDart.,Legit
Your EMI of ₹55466 will be auto-debited on 13-08-2025. Maintain sufficient balance.,Legit
Electricity bill of ₹27815 paid successfully on 10-12-2025.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
Payment of ₹10858 to Amazon was successful. UPI Ref: DIKAOG83LHTK,Legit
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Thank you for using Paytm. ₹35667 paid to Swiggy India.,Legit
Your loan of ₹16845 is approved. Click here to apply now: http://bank-secure.net,Scam
Your debit card ending with 8297 has been dispatched via BlueDart.,Legit
IRCTC booking confirmed. PNR: M3RAPUY6LL75. Journey date: 19-10-2025,Legit
Payment of ₹45759 to Amazon was successful. UPI Ref: BB73QWCO0568,Legit
Your account XXXX4366 is credited with ₹33451 on 27-10-2025. Avl Bal: ₹49171,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Thank you for using Paytm. ₹3973 paid to Swiggy India.,Legit
Your debit card ending with 9712 has been dispatched via BlueDart.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Thank you for using Paytm. ₹73477 paid to Swiggy India.,Legit
Congratulations! You've won a cash prize of ₹85233. Call 9608842503 to claim.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Congratulations! You've won a cash prize of ₹87206. Call 9030966923 to claim.,Scam
Your account XXXX6720 is credited with ₹55724 on 16-12-2025. Avl Bal: ₹55172,Legit
Thank you for using Paytm. ₹68479 paid to Swiggy India.,Legit
Your EMI of ₹28255 will be auto-debited on 18-05-2025. Maintain sufficient balance.,Legit
Payment of ₹14470 to Amazon was successful. UPI Ref: UIFQE8NO48Q9,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Payment of ₹22701 to Amazon was successful. UPI Ref: KLQKFAGXQPP8,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
Your loan of ₹33748 is approved. Click here to apply now: http://kyc-verify.cc,Scam
Your debit card ending with 9335 has been dispatched via BlueDart.,Legit
ATM blocked. Update card details at http://update-info.org immediately.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Your debit card ending with 2925 has been dispatched via BlueDart.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your loan of ₹7571 is approved. Click here to apply now: http://kyc-verify.cc,Scam
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your account will be suspended unless KYC is updated immediately at http://secure-loan.cc,Scam
Your loan of ₹75416 is approved. Click here to apply now: http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
Your loan of ₹53320 is approved. Click here to apply now: http://bank-secure.net,Scam
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Congratulations! You've won a cash prize of ₹16779. Call 9788864642 to claim.,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
IRCTC booking confirmed. PNR: I03ZUL0LPWEE. Journey date: 19-11-2025,Legit
Your loan of ₹95258 is approved. Click here to apply now: http://update-info.org,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
Your bank account has been locked. Click http://sbi-alert.in to unlock now.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://secure-loan.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Payment of ₹59557 to Amazon was successful. UPI Ref: AIA2CQQ3T6TL,Legit
Your account XXXX1105 is credited with ₹43755 on 18-03-2025. Avl Bal: ₹62090,Legit
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
Thank you for using Paytm. ₹60171 paid to Swiggy India.,Legit
IRCTC booking confirmed. PNR: MT6L8LAYCPYE. Journey date: 23-12-2025,Legit
Your debit card ending with 8314 has been dispatched via BlueDart.,Legit
Payment of ₹45744 to Amazon was successful. UPI Ref: GCCVZZPAMGXM,Legit
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Your loan of ₹97646 is approved. Click here to apply now: http://sbi-alert.in,Scam
Electricity bill of ₹97507 paid successfully on 03-11-2025.,Legit
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Your debit card ending with 2574 has been dispatched via BlueDart.,Legit
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
Congratulations! You've won a cash prize of ₹67190. Call 9028409685 to claim.,Scam
Your loan of ₹59104 is approved. Click here to apply now: http://bank-secure.net,Scam
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Congratulations! You've won a cash prize of ₹98188. Call 9343615446 to claim.,Scam
IRCTC booking confirmed. PNR: BUDNDD7SJXGC. Journey date: 19-10-2025,Legit
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Congratulations! You've won a cash prize of ₹48553. Call 9410160467 to claim.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
IRCTC booking confirmed. PNR: M1FP19ME7WI9. Journey date: 01-12-2025,Legit
PAN verification pending. Click http://sbi-alert.in to verify or your account will be closed.,Scam
Your EMI of ₹94765 will be auto-debited on 16-11-2025. Maintain sufficient balance.,Legit
Your EMI of ₹40128 will be auto-debited on 14-09-2025. Maintain sufficient balance.,Legit
IRCTC booking confirmed. PNR: XKPCDS9XZY5M. Journey date: 09-02-2025,Legit
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Thank you for using Paytm. ₹15905 paid to Swiggy India.,Legit
Your account XXXX8332 is credited with ₹73178 on 19-03-2025. Avl Bal: ₹68667,Legit
Electricity bill of ₹68136 paid successfully on 09-05-2025.,Legit
Thank you for using Paytm. ₹91600 paid to Swiggy India.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Payment of ₹76627 to Amazon was successful. UPI Ref: 4OG3O3DEKW85,Legit
Payment of ₹89772 to Amazon was successful. UPI Ref: CLYXFK318UFI,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Electricity bill of ₹17037 paid successfully on 21-09-2025.,Legit
Congratulations! You've won a cash prize of ₹13142. Call 9547382425 to claim.,Scam
Your loan of ₹82920 is approved. Click here to apply now: http://secure-loan.cc,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Congratulations! You've won a cash prize of ₹76408. Call 9631013395 to claim.,Scam
Payment of ₹92010 to Amazon was successful. UPI Ref: U070N9EEW57Z,Legit
Your debit card ending with 7779 has been dispatched via BlueDart.,Legit
Congratulations! You've won a cash prize of ₹12029. Call 9576687957 to claim.,Scam
Electricity bill of ₹82476 paid successfully on 18-09-2025.,Legit
Thank you for using Paytm. ₹95613 paid to Swiggy India.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Electricity bill of ₹50243 paid successfully on 13-08-2025.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
Your loan of ₹44265 is approved. Click here to apply now: http://kyc-verify.cc,Scam
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://sbi-alert.in,Scam
Electricity bill of ₹7079 paid successfully on 07-08-2025.,Legit
ATM blocked. Update card details at http://update-info.org immediately.,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
Your bank account has been locked. Click http://sbi-alert.in to unlock now.,Scam
Electricity bill of ₹92051 paid successfully on 16-11-2025.,Legit
Payment of ₹85979 to Amazon was successful. UPI Ref: X66I443KH2BD,Legit
Thank you for using Paytm. ₹65440 paid to Swiggy India.,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
"Dear customer, your mobile number is updated successfully.",Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Your account XXXX7182 is credited with ₹78808 on 23-08-2025. Avl Bal: ₹60377,Legit
Payment of ₹64963 to Amazon was successful. UPI Ref: VFFNPM4OR49W,Legit
Thank you for using Paytm. ₹21280 paid to Swiggy India.,Legit
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Electricity bill of ₹75032 paid successfully on 17-11-2025.,Legit
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your account XXXX9871 is credited with ₹3712 on 10-08-2025. Avl Bal: ₹18090,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Thank you for using Paytm. ₹89474 paid to Swiggy India.,Legit
Your debit card ending with 8947 has been dispatched via BlueDart.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Payment of ₹67343 to Amazon was successful. UPI Ref: SZNSRWFV811Q,Legit
SBI alert: Unauthorized transaction detected. Secure your account: http://update-info.org,Scam
Electricity bill of ₹47784 paid successfully on 21-12-2025.,Legit
Congratulations! You've won a cash prize of ₹10819. Call 9193969430 to claim.,Scam
Payment of ₹80266 to Amazon was successful. UPI Ref: 5QEGYF442BWB,Legit
Your debit card ending with 3777 has been dispatched via BlueDart.,Legit
You have pending income tax refund. Submit your bank details: http://sbi-alert.in,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Electricity bill of ₹38888 paid successfully on 13-03-2025.,Legit
Your account XXXX9988 is credited with ₹83053 on 21-02-2025. Avl Bal: ₹4956,Legit
Your debit card ending with 8625 has been dispatched via BlueDart.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
PAN verification pending. Click http://update-info.org to verify or your account will be closed.,Scam
"Dear user, you've been selected for a free reward. Claim at http://secure-loan.cc",Scam
"Dear customer, your mobile number is updated successfully.",Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Your loan of ₹4818 is approved. Click here to apply now: http://bank-secure.net,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
PAN verification pending. Click http://bank-secure.net to verify or your account will be closed.,Scam
Your account XXXX3901 is credited with ₹96450 on 11-09-2025. Avl Bal: ₹55326,Legit
Your EMI of ₹48620 will be auto-debited on 01-04-2025. Maintain sufficient balance.,Legit
Thank you for using Paytm. ₹16784 paid to Swiggy India.,Legit
Congratulations! You've won a cash prize of ₹5048. Call 9154806752 to claim.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Payment of ₹60702 to Amazon was successful. UPI Ref: RUWYZUL1UURN,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Electricity bill of ₹18339 paid successfully on 28-08-2025.,Legit
Thank you for using Paytm. ₹15903 paid to Swiggy India.,Legit
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Payment of ₹92951 to Amazon was successful. UPI Ref: 0L58ZCOZ00DT,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Payment of ₹55625 to Amazon was successful. UPI Ref: TPL2RVY0J6B5,Legit
Your EMI of ₹32000 will be auto-debited on 14-06-2025. Maintain sufficient balance.,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Thank you for using Paytm. ₹52612 paid to Swiggy India.,Legit
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Your EMI of ₹73296 will be auto-debited on 18-03-2025. Maintain sufficient balance.,Legit
Payment of ₹12515 to Amazon was successful. UPI Ref: WQ3UIR6SH4EJ,Legit
Thank you for using Paytm. ₹57941 paid to Swiggy India.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
Thank you for using Paytm. ₹9170 paid to Swiggy India.,Legit
You have pending income tax refund. Submit your bank details: http://kyc-verify.cc,Scam
Your EMI of ₹54861 will be auto-debited on 11-02-2025. Maintain sufficient balance.,Legit
"Dear user, you've been selected for a free reward. Claim at http://kyc-verify.cc",Scam
Congratulations! You've won a cash prize of ₹3006. Call 9352838515 to claim.,Scam
IRCTC booking confirmed. PNR: J6CCD7H4A841. Journey date: 06-01-2025,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Thank you for using Paytm. ₹58995 paid to Swiggy India.,Legit
Your account XXXX4322 is credited with ₹83921 on 13-11-2025. Avl Bal: ₹83624,Legit
IRCTC booking confirmed. PNR: ICYQH4823P88. Journey date: 22-06-2025,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Your EMI of ₹43676 will be auto-debited on 21-09-2025. Maintain sufficient balance.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://update-info.org,Scam
Payment of ₹57251 to Amazon was successful. UPI Ref: U3V9AF2ET30Q,Legit
Payment of ₹97326 to Amazon was successful. UPI Ref: 8NQRTV1X1GP1,Legit
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Thank you for using Paytm. ₹70558 paid to Swiggy India.,Legit
IRCTC booking confirmed. PNR: 6SMBNW9ECN92. Journey date: 25-12-2025,Legit
Congratulations! You've won a cash prize of ₹25722. Call 9555624291 to claim.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
ATM blocked. Update card details at http://sbi-alert.in immediately.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Thank you for using Paytm. ₹77814 paid to Swiggy India.,Legit
Your EMI of ₹13379 will be auto-debited on 06-09-2025. Maintain sufficient balance.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
Your debit card ending with 7220 has been dispatched via BlueDart.,Legit
Electricity bill of ₹20108 paid successfully on 09-12-2025.,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Payment of ₹22023 to Amazon was successful. UPI Ref: 0NW4OF5W8PZV,Legit
Thank you for using Paytm. ₹43220 paid to Swiggy India.,Legit
Thank you for using Paytm. ₹47928 paid to Swiggy India.,Legit
Your loan of ₹22253 is approved. Click here to apply now: http://secure-loan.cc,Scam
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
IRCTC booking confirmed. PNR: SNY4HJK8P51F. Journey date: 16-11-2025,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
IRCTC booking confirmed. PNR: GGJXUIMME5FE. Journey date: 16-11-2025,Legit
Your account XXXX3308 is credited with ₹92115 on 13-05-2025. Avl Bal: ₹39658,Legit
Payment of ₹58429 to Amazon was successful. UPI Ref: CT7VFBV1QW5H,Legit
Thank you for using Paytm. ₹28653 paid to Swiggy India.,Legit
Payment of ₹58810 to Amazon was successful. UPI Ref: 0FUS0TGTXDQN,Legit
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Your EMI of ₹61005 will be auto-debited on 19-10-2025. Maintain sufficient balance.,Legit
Thank you for using Paytm. ₹93587 paid to Swiggy India.,Legit
Your loan of ₹21042 is approved. Click here to apply now: http://bank-secure.net,Scam
Thank you for using Paytm. ₹36857 paid to Swiggy India.,Legit
Your EMI of ₹3087 will be auto-debited on 22-06-2025. Maintain sufficient balance.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://sbi-alert.in,Scam
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
ATM blocked. Update card details at http://secure-loan.cc immediately.,Scam
Your account will be suspended unless KYC is updated immediately at http://sbi-alert.in,Scam
Payment of ₹5820 to Amazon was successful. UPI Ref: 19IIZQMUL62N,Legit
You have pending income tax refund. Submit your bank details: http://secure-loan.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://update-info.org",Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://kyc-verify.cc,Scam
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
Thank you for using Paytm. ₹11666 paid to Swiggy India.,Legit
"Dear user, you've been selected for a free reward. Claim at http://bank-secure.net",Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
PAN verification pending. Click http://secure-loan.cc to verify or your account will be closed.,Scam
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
Your debit card ending with 5561 has been dispatched via BlueDart.,Legit
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
Your EMI of ₹57116 will be auto-debited on 14-02-2025. Maintain sufficient balance.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
ATM blocked. Update card details at http://update-info.org immediately.,Scam
Electricity bill of ₹65002 paid successfully on 05-01-2025.,Legit
"Dear customer, your mobile number is updated successfully.",Legit
Your account XXXX6203 is credited with ₹11668 on 05-10-2025. Avl Bal: ₹45298,Legit
Your account will be suspended unless KYC is updated immediately at http://update-info.org,Scam
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
PAN verification pending. Click http://kyc-verify.cc to verify or your account will be closed.,Scam
Your account XXXX5998 is credited with ₹95461 on 28-12-2025. Avl Bal: ₹27768,Legit
Your bank account has been locked. Click http://update-info.org to unlock now.,Scam
Your bank account has been locked. Click http://kyc-verify.cc to unlock now.,Scam
SBI alert: Unauthorized transaction detected. Secure your account: http://bank-secure.net,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://kyc-verify.cc,Scam
Congratulations! You've won a cash prize of ₹49617. Call 9397779000 to claim.,Scam
IRCTC booking confirmed. PNR: MDZPS2W69FTD. Journey date: 14-06-2025,Legit
Your debit card ending with 5448 has been dispatched via BlueDart.,Legit
Fraud alert: Unusual login activity detected. Verify identity at http://secure-loan.cc,Scam
"Dear user, you've been selected for a free reward. Claim at http://sbi-alert.in",Scam
Congratulations! You've won a cash prize of ₹94441. Call 9663632268 to claim.,Scam
You have pending income tax refund. Submit your bank details: http://bank-secure.net,Scam
Your account XXXX2935 is credited with ₹62275 on 09-10-2025. Avl Bal: ₹45484,Legit
Payment of ₹30713 to Amazon was successful. UPI Ref: QGM29LMSIRRX,Legit
Your account XXXX7482 is credited with ₹55097 on 22-05-2025. Avl Bal: ₹13119,Legit
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
Your account will be suspended unless KYC is updated immediately at http://kyc-verify.cc,Scam
You have pending income tax refund. Submit your bank details: http://update-info.org,Scam
"Dear customer, your mobile number is updated successfully.",Legit
Your account XXXX4963 is credited with ₹30694 on 25-03-2025. Avl Bal: ₹81488,Legit
Electricity bill of ₹11814 paid successfully on 21-10-2025.,Legit
Your debit card ending with 6633 has been dispatched via BlueDart.,Legit
IRCTC booking confirmed. PNR: 1NDQ6J30A16D. Journey date: 15-12-2025,Legit
Payment of ₹11811 to Amazon was successful. UPI Ref: LG0DAVG59U3J,Legit
Thank you for using Paytm. ₹40879 paid to Swiggy India.,Legit
Payment of ₹28036 to Amazon was successful. UPI Ref: 65UDQW03SZBC,Legit
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
IRCTC booking confirmed. PNR: Y1N411AGM8FZ. Journey date: 16-04-2025,Legit
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
Your bank account has been locked. Click http://secure-loan.cc to unlock now.,Scam
ATM blocked. Update card details at http://kyc-verify.cc immediately.,Scam
Welcome to HDFC NetBanking. Login credentials sent to your registered email.,Legit
Aadhaar authentication successful. Thank you for verifying your identity.,Legit
Your bank account has been locked. Click http://bank-secure.net to unlock now.,Scam
"Dear customer, your mobile number is updated successfully.",Legit
ATM blocked. Update card details at http://bank-secure.net immediately.,Scam
Fraud alert: Unusual login activity detected. Verify identity at http://bank-secure.net,Scam
"Dear user, you've been selected for a free reward. Claim at http://update-info.org",Scam
