SMS Text,Label
"Dear user, your EMI of ₹14889 is due on 5th. Pay via app.",Legit
Urgent: Your PAN is flagged. Click http://fake843.com to verify.,Scam
Axis Bank: A/c XX123 debited ₹24737. Info: Shopping Amazon.,Legit
"Dear customer, update your KYC immediately at http://fake751.com.",Scam
Paytm: ₹42393 received from 98XXXXXX via UPI.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Axis Bank: A/c XX123 debited ₹35968. Info: Shopping Amazon.,Legit
"Dear customer, update your KYC immediately at http://fake551.com.",Scam
Your account is blocked. Visit http://fake620.com to unblock.,Scam
Your account has been credited with ₹12743. Bal: ₹66096.,Legit
Paytm: ₹28069 received from 98XXXXXX via UPI.,Legit
Your account is blocked. Visit http://fake445.com to unblock.,Scam
Your loan of ₹48828 has been approved. Click http://fake557.com to claim.,Scam
Your account is blocked. Visit http://fake360.com to unblock.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account is blocked. Visit http://fake691.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake432.com.",Scam
Thank you for your payment of ₹37918.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account is blocked. Visit http://fake117.com to unblock.,Scam
Thank you for your payment of ₹41868.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake900.com.,Scam
Thank you for your payment of ₹20805.,Legit
Get ₹23847 instantly credited. Apply now at http://fake494.com.,Scam
SBI: A/c XX999 credited ₹28168. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake191.com to unblock.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake857.com.,Scam
Thank you for your payment of ₹8696.,Legit
Your loan of ₹6881 has been approved. Click http://fake610.com to claim.,Scam
"Dear customer, update your KYC immediately at http://fake896.com.",Scam
Paytm: ₹38968 received from 98XXXXXX via UPI.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account has been credited with ₹818. Bal: ₹49168.,Legit
"Dear user, your EMI of ₹36789 is due on 5th. Pay via app.",Legit
Your account is blocked. Visit http://fake615.com to unblock.,Scam
Get ₹37847 instantly credited. Apply now at http://fake501.com.,Scam
Your account has been credited with ₹14581. Bal: ₹94856.,Legit
Your account has been credited with ₹3664. Bal: ₹83281.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake838.com.,Scam
Congratulations! You won ₹46309. Claim now: http://fake411.com,Scam
Congratulations! You won ₹36945. Claim now: http://fake431.com,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake995.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake226.com.",Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake124.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹24914 instantly credited. Apply now at http://fake927.com.,Scam
"Dear user, your EMI of ₹5609 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹38177. Bal: ₹54687.,Legit
"Dear customer, update your KYC immediately at http://fake931.com.",Scam
Your account has been credited with ₹15655. Bal: ₹55781.,Legit
Congratulations! You won ₹43532. Claim now: http://fake281.com,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹36716. Claim now: http://fake819.com,Scam
Thank you for your payment of ₹2081.,Legit
Your account has been credited with ₹47324. Bal: ₹46847.,Legit
"Dear user, your EMI of ₹45679 is due on 5th. Pay via app.",Legit
Your loan of ₹25536 has been approved. Click http://fake291.com to claim.,Scam
Your account has been credited with ₹19540. Bal: ₹59088.,Legit
Thank you for your payment of ₹24265.,Legit
Paytm: ₹23531 received from 98XXXXXX via UPI.,Legit
SBI: A/c XX999 credited ₹863. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account has been credited with ₹26485. Bal: ₹8042.,Legit
Paytm: ₹20912 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake752.com to verify.,Scam
Your account has been credited with ₹16785. Bal: ₹99244.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake514.com.,Scam
SBI: A/c XX999 credited ₹17447. IFSC: SBIN0001234.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake980.com.,Scam
Paytm: ₹27809 received from 98XXXXXX via UPI.,Legit
Paytm: ₹16440 received from 98XXXXXX via UPI.,Legit
Paytm: ₹40431 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹42218 is due on 5th. Pay via app.",Legit
Urgent: Your PAN is flagged. Click http://fake135.com to verify.,Scam
Get ₹45094 instantly credited. Apply now at http://fake939.com.,Scam
Axis Bank: A/c XX123 debited ₹6295. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹31567. IFSC: SBIN0001234.,Legit
Thank you for your payment of ₹7026.,Legit
Your loan of ₹41520 has been approved. Click http://fake441.com to claim.,Scam
"Dear customer, update your KYC immediately at http://fake974.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account is blocked. Visit http://fake959.com to unblock.,Scam
Your account is blocked. Visit http://fake873.com to unblock.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake980.com.,Scam
Your account has been credited with ₹36006. Bal: ₹45429.,Legit
Your account is blocked. Visit http://fake715.com to unblock.,Scam
SBI: A/c XX999 credited ₹30782. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake256.com.",Scam
Your account has been credited with ₹36243. Bal: ₹6902.,Legit
Your loan of ₹2767 has been approved. Click http://fake775.com to claim.,Scam
Axis Bank: A/c XX123 debited ₹19472. Info: Shopping Amazon.,Legit
Thank you for your payment of ₹24631.,Legit
Thank you for your payment of ₹8079.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake356.com.,Scam
Urgent: Your PAN is flagged. Click http://fake385.com to verify.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake897.com.,Scam
"Dear user, your EMI of ₹14020 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹46531 is due on 5th. Pay via app.",Legit
Congratulations! You won ₹35244. Claim now: http://fake490.com,Scam
Your account has been credited with ₹37936. Bal: ₹13908.,Legit
"Dear customer, update your KYC immediately at http://fake240.com.",Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake866.com.,Scam
Paytm: ₹43504 received from 98XXXXXX via UPI.,Legit
Your account is blocked. Visit http://fake753.com to unblock.,Scam
Congratulations! You won ₹42739. Claim now: http://fake654.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake549.com.,Scam
Congratulations! You won ₹10406. Claim now: http://fake376.com,Scam
Get ₹48067 instantly credited. Apply now at http://fake471.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹36304. Claim now: http://fake944.com,Scam
Urgent: Your PAN is flagged. Click http://fake668.com to verify.,Scam
"Dear user, your EMI of ₹25468 is due on 5th. Pay via app.",Legit
SBI: A/c XX999 credited ₹9850. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹39807. IFSC: SBIN0001234.,Legit
"Dear user, your EMI of ₹30732 is due on 5th. Pay via app.",Legit
Thank you for your payment of ₹12499.,Legit
"Dear customer, update your KYC immediately at http://fake688.com.",Scam
"Dear user, your EMI of ₹34979 is due on 5th. Pay via app.",Legit
Thank you for your payment of ₹49121.,Legit
Your account is blocked. Visit http://fake943.com to unblock.,Scam
Your account has been credited with ₹31032. Bal: ₹7935.,Legit
Get ₹37838 instantly credited. Apply now at http://fake703.com.,Scam
Get ₹13182 instantly credited. Apply now at http://fake212.com.,Scam
Thank you for your payment of ₹37146.,Legit
Congratulations! You won ₹19156. Claim now: http://fake921.com,Scam
Your account has been credited with ₹9177. Bal: ₹25423.,Legit
Your account has been credited with ₹6677. Bal: ₹62410.,Legit
Axis Bank: A/c XX123 debited ₹4162. Info: Shopping Amazon.,Legit
Your account has been credited with ₹14555. Bal: ₹6325.,Legit
SBI: A/c XX999 credited ₹11378. IFSC: SBIN0001234.,Legit
Congratulations! You won ₹4888. Claim now: http://fake810.com,Scam
Your account has been credited with ₹11565. Bal: ₹75812.,Legit
SBI: A/c XX999 credited ₹18393. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake906.com to verify.,Scam
Thank you for your payment of ₹20265.,Legit
Paytm: ₹30554 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake247.com.,Scam
Thank you for your payment of ₹20116.,Legit
Axis Bank: A/c XX123 debited ₹48767. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹32308 is due on 5th. Pay via app.",Legit
Congratulations! You won ₹14624. Claim now: http://fake347.com,Scam
SBI: A/c XX999 credited ₹2052. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake402.com.",Scam
Thank you for your payment of ₹46738.,Legit
Urgent: Your PAN is flagged. Click http://fake698.com to verify.,Scam
"Dear user, your EMI of ₹35666 is due on 5th. Pay via app.",Legit
Urgent: Your PAN is flagged. Click http://fake535.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake970.com to verify.,Scam
Get ₹3304 instantly credited. Apply now at http://fake893.com.,Scam
Axis Bank: A/c XX123 debited ₹25017. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake216.com.,Scam
Your account is blocked. Visit http://fake703.com to unblock.,Scam
Your account is blocked. Visit http://fake993.com to unblock.,Scam
SBI: A/c XX999 credited ₹1935. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Axis Bank: A/c XX123 debited ₹24235. Info: Shopping Amazon.,Legit
Your account has been credited with ₹16524. Bal: ₹11889.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Urgent: Your PAN is flagged. Click http://fake641.com to verify.,Scam
Congratulations! You won ₹12074. Claim now: http://fake243.com,Scam
Your account has been credited with ₹3193. Bal: ₹32702.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake718.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake245.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake852.com.,Scam
Urgent: Your PAN is flagged. Click http://fake497.com to verify.,Scam
Axis Bank: A/c XX123 debited ₹10984. Info: Shopping Amazon.,Legit
Get ₹48002 instantly credited. Apply now at http://fake285.com.,Scam
Get ₹28522 instantly credited. Apply now at http://fake543.com.,Scam
"Dear customer, update your KYC immediately at http://fake895.com.",Scam
Your account is blocked. Visit http://fake110.com to unblock.,Scam
Thank you for your payment of ₹24242.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake382.com.,Scam
"Dear customer, update your KYC immediately at http://fake526.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹39310. Claim now: http://fake719.com,Scam
Get ₹10791 instantly credited. Apply now at http://fake991.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake393.com.,Scam
Axis Bank: A/c XX123 debited ₹30148. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹49028. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake721.com to verify.,Scam
Your account is blocked. Visit http://fake421.com to unblock.,Scam
"Dear user, your EMI of ₹13334 is due on 5th. Pay via app.",Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your loan of ₹23200 has been approved. Click http://fake710.com to claim.,Scam
Congratulations! You won ₹23808. Claim now: http://fake284.com,Scam
Your loan of ₹38681 has been approved. Click http://fake630.com to claim.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake557.com.,Scam
"Dear customer, update your KYC immediately at http://fake310.com.",Scam
"Dear customer, update your KYC immediately at http://fake165.com.",Scam
Congratulations! You won ₹35108. Claim now: http://fake617.com,Scam
"Dear customer, update your KYC immediately at http://fake288.com.",Scam
Your account has been credited with ₹49004. Bal: ₹49609.,Legit
Congratulations! You won ₹11855. Claim now: http://fake790.com,Scam
Axis Bank: A/c XX123 debited ₹14618. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹34174 is due on 5th. Pay via app.",Legit
Get ₹46334 instantly credited. Apply now at http://fake776.com.,Scam
Thank you for your payment of ₹28772.,Legit
Axis Bank: A/c XX123 debited ₹36321. Info: Shopping Amazon.,Legit
Your account is blocked. Visit http://fake895.com to unblock.,Scam
Get ₹5681 instantly credited. Apply now at http://fake671.com.,Scam
SBI: A/c XX999 credited ₹5780. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear customer, update your KYC immediately at http://fake273.com.",Scam
Paytm: ₹3373 received from 98XXXXXX via UPI.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake215.com.,Scam
Thank you for your payment of ₹20176.,Legit
"Dear user, your EMI of ₹2354 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹37276 is due on 5th. Pay via app.",Legit
Your loan of ₹19453 has been approved. Click http://fake468.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake260.com to verify.,Scam
Your account is blocked. Visit http://fake380.com to unblock.,Scam
Your account has been credited with ₹10779. Bal: ₹73478.,Legit
Urgent: Your PAN is flagged. Click http://fake481.com to verify.,Scam
Axis Bank: A/c XX123 debited ₹18048. Info: Shopping Amazon.,Legit
Paytm: ₹42353 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹27042. Bal: ₹11022.,Legit
SBI: A/c XX999 credited ₹16350. IFSC: SBIN0001234.,Legit
Your loan of ₹17122 has been approved. Click http://fake540.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹39543. Claim now: http://fake807.com,Scam
SBI: A/c XX999 credited ₹8702. IFSC: SBIN0001234.,Legit
Get ₹13085 instantly credited. Apply now at http://fake310.com.,Scam
Congratulations! You won ₹29872. Claim now: http://fake807.com,Scam
Get ₹24995 instantly credited. Apply now at http://fake164.com.,Scam
Thank you for your payment of ₹32445.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹38784 instantly credited. Apply now at http://fake706.com.,Scam
Your account is blocked. Visit http://fake264.com to unblock.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake369.com.,Scam
Axis Bank: A/c XX123 debited ₹22542. Info: Shopping Amazon.,Legit
Congratulations! You won ₹45855. Claim now: http://fake323.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake506.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹29638 instantly credited. Apply now at http://fake748.com.,Scam
Your loan of ₹32238 has been approved. Click http://fake190.com to claim.,Scam
Thank you for your payment of ₹38993.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake789.com.,Scam
Thank you for your payment of ₹46240.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake901.com.,Scam
"Dear customer, update your KYC immediately at http://fake457.com.",Scam
SBI: A/c XX999 credited ₹16984. IFSC: SBIN0001234.,Legit
Paytm: ₹3779 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake935.com to verify.,Scam
"Dear user, your EMI of ₹36776 is due on 5th. Pay via app.",Legit
"Dear customer, update your KYC immediately at http://fake157.com.",Scam
SBI: A/c XX999 credited ₹27858. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹11756. IFSC: SBIN0001234.,Legit
Paytm: ₹28034 received from 98XXXXXX via UPI.,Legit
Congratulations! You won ₹26184. Claim now: http://fake181.com,Scam
"Dear customer, update your KYC immediately at http://fake458.com.",Scam
Paytm: ₹45119 received from 98XXXXXX via UPI.,Legit
Get ₹37840 instantly credited. Apply now at http://fake864.com.,Scam
Paytm: ₹28939 received from 98XXXXXX via UPI.,Legit
Your loan of ₹31362 has been approved. Click http://fake660.com to claim.,Scam
Your loan of ₹27667 has been approved. Click http://fake214.com to claim.,Scam
"Dear user, your EMI of ₹36560 is due on 5th. Pay via app.",Legit
Your loan of ₹37965 has been approved. Click http://fake419.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake432.com to verify.,Scam
Axis Bank: A/c XX123 debited ₹12343. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹31663 is due on 5th. Pay via app.",Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Axis Bank: A/c XX123 debited ₹33045. Info: Shopping Amazon.,Legit
Your account has been credited with ₹35534. Bal: ₹20634.,Legit
Get ₹14018 instantly credited. Apply now at http://fake811.com.,Scam
SBI: A/c XX999 credited ₹6882. IFSC: SBIN0001234.,Legit
Your loan of ₹6814 has been approved. Click http://fake557.com to claim.,Scam
Congratulations! You won ₹33137. Claim now: http://fake641.com,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹32074 instantly credited. Apply now at http://fake319.com.,Scam
"Dear user, your EMI of ₹40870 is due on 5th. Pay via app.",Legit
Your loan of ₹36289 has been approved. Click http://fake688.com to claim.,Scam
Congratulations! You won ₹37079. Claim now: http://fake492.com,Scam
Congratulations! You won ₹7896. Claim now: http://fake428.com,Scam
Paytm: ₹17361 received from 98XXXXXX via UPI.,Legit
Your loan of ₹32792 has been approved. Click http://fake292.com to claim.,Scam
Axis Bank: A/c XX123 debited ₹17522. Info: Shopping Amazon.,Legit
Get ₹16329 instantly credited. Apply now at http://fake974.com.,Scam
"Dear customer, update your KYC immediately at http://fake541.com.",Scam
Your account is blocked. Visit http://fake550.com to unblock.,Scam
Your loan of ₹17004 has been approved. Click http://fake810.com to claim.,Scam
"Dear customer, update your KYC immediately at http://fake683.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹18134 instantly credited. Apply now at http://fake747.com.,Scam
Congratulations! You won ₹20837. Claim now: http://fake985.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake528.com.,Scam
Congratulations! You won ₹47305. Claim now: http://fake569.com,Scam
Your account has been credited with ₹49242. Bal: ₹35661.,Legit
Get ₹25317 instantly credited. Apply now at http://fake974.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹29553. IFSC: SBIN0001234.,Legit
Axis Bank: A/c XX123 debited ₹13308. Info: Shopping Amazon.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹1264. Claim now: http://fake387.com,Scam
Urgent: Your PAN is flagged. Click http://fake171.com to verify.,Scam
SBI: A/c XX999 credited ₹42482. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake460.com to unblock.,Scam
Axis Bank: A/c XX123 debited ₹47180. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹5539 is due on 5th. Pay via app.",Legit
Get ₹21427 instantly credited. Apply now at http://fake767.com.,Scam
Your account has been credited with ₹34806. Bal: ₹88211.,Legit
"Dear customer, update your KYC immediately at http://fake882.com.",Scam
Get ₹15572 instantly credited. Apply now at http://fake126.com.,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake938.com.,Scam
Your account has been credited with ₹14744. Bal: ₹9054.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Axis Bank: A/c XX123 debited ₹8155. Info: Shopping Amazon.,Legit
Congratulations! You won ₹24446. Claim now: http://fake415.com,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹29732. IFSC: SBIN0001234.,Legit
Your account is blocked. Visit http://fake403.com to unblock.,Scam
Paytm: ₹12221 received from 98XXXXXX via UPI.,Legit
"Dear customer, update your KYC immediately at http://fake529.com.",Scam
SBI: A/c XX999 credited ₹20812. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake531.com.",Scam
Your loan of ₹8881 has been approved. Click http://fake456.com to claim.,Scam
Axis Bank: A/c XX123 debited ₹13225. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹46518 is due on 5th. Pay via app.",Legit
"Dear customer, update your KYC immediately at http://fake513.com.",Scam
SBI: A/c XX999 credited ₹21042. IFSC: SBIN0001234.,Legit
"Dear user, your EMI of ₹47978 is due on 5th. Pay via app.",Legit
Your loan of ₹18636 has been approved. Click http://fake374.com to claim.,Scam
Urgent: Your PAN is flagged. Click http://fake676.com to verify.,Scam
Your account is blocked. Visit http://fake726.com to unblock.,Scam
"Dear customer, update your KYC immediately at http://fake442.com.",Scam
"Dear user, your EMI of ₹29889 is due on 5th. Pay via app.",Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake334.com.,Scam
Axis Bank: A/c XX123 debited ₹48074. Info: Shopping Amazon.,Legit
"Dear user, your EMI of ₹22514 is due on 5th. Pay via app.",Legit
Axis Bank: A/c XX123 debited ₹12358. Info: Shopping Amazon.,Legit
Get ₹12533 instantly credited. Apply now at http://fake509.com.,Scam
"Dear customer, update your KYC immediately at http://fake679.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear user, your EMI of ₹24384 is due on 5th. Pay via app.",Legit
Paytm: ₹48972 received from 98XXXXXX via UPI.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹2633 instantly credited. Apply now at http://fake254.com.,Scam
Paytm: ₹7301 received from 98XXXXXX via UPI.,Legit
"Dear user, your EMI of ₹23449 is due on 5th. Pay via app.",Legit
Congratulations! You won ₹22078. Claim now: http://fake391.com,Scam
SBI: A/c XX999 credited ₹33165. IFSC: SBIN0001234.,Legit
SBI: A/c XX999 credited ₹29024. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake109.com.",Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Paytm: ₹36268 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake898.com to verify.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹38852 instantly credited. Apply now at http://fake300.com.,Scam
Urgent: Your PAN is flagged. Click http://fake854.com to verify.,Scam
Axis Bank: A/c XX123 debited ₹36869. Info: Shopping Amazon.,Legit
Your account has been credited with ₹15646. Bal: ₹18228.,Legit
Your loan of ₹41489 has been approved. Click http://fake513.com to claim.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Thank you for your payment of ₹25715.,Legit
Your account has been credited with ₹40008. Bal: ₹48384.,Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake914.com.,Scam
Your loan of ₹11096 has been approved. Click http://fake800.com to claim.,Scam
Get ₹48160 instantly credited. Apply now at http://fake636.com.,Scam
"Dear user, your EMI of ₹41847 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹24739. Bal: ₹96329.,Legit
Your account has been credited with ₹33605. Bal: ₹55314.,Legit
Your account has been credited with ₹12296. Bal: ₹20587.,Legit
Thank you for your payment of ₹48828.,Legit
Your account has been credited with ₹36377. Bal: ₹79664.,Legit
Thank you for your payment of ₹35675.,Legit
Your account has been credited with ₹45343. Bal: ₹11569.,Legit
Congratulations! You won ₹44187. Claim now: http://fake789.com,Scam
"Dear user, your EMI of ₹3250 is due on 5th. Pay via app.",Legit
Your account has been credited with ₹27223. Bal: ₹92404.,Legit
"Dear customer, update your KYC immediately at http://fake943.com.",Scam
Urgent: Your PAN is flagged. Click http://fake512.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake357.com.",Scam
Axis Bank: A/c XX123 debited ₹32046. Info: Shopping Amazon.,Legit
Get ₹43455 instantly credited. Apply now at http://fake729.com.,Scam
Congratulations! You won ₹47772. Claim now: http://fake896.com,Scam
SBI: A/c XX999 credited ₹36629. IFSC: SBIN0001234.,Legit
Urgent: Your PAN is flagged. Click http://fake996.com to verify.,Scam
"Dear customer, update your KYC immediately at http://fake199.com.",Scam
Get ₹14077 instantly credited. Apply now at http://fake108.com.,Scam
Axis Bank: A/c XX123 debited ₹30624. Info: Shopping Amazon.,Legit
"Dear customer, update your KYC immediately at http://fake482.com.",Scam
Your account is blocked. Visit http://fake522.com to unblock.,Scam
"Dear user, your EMI of ₹29153 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹32729 is due on 5th. Pay via app.",Legit
Urgent: Your PAN is flagged. Click http://fake593.com to verify.,Scam
Your account is blocked. Visit http://fake802.com to unblock.,Scam
Get ₹44267 instantly credited. Apply now at http://fake522.com.,Scam
SBI: A/c XX999 credited ₹6077. IFSC: SBIN0001234.,Legit
"Dear customer, update your KYC immediately at http://fake687.com.",Scam
Your loan of ₹16214 has been approved. Click http://fake951.com to claim.,Scam
Thank you for your payment of ₹37652.,Legit
Thank you for your payment of ₹17123.,Legit
Paytm: ₹33890 received from 98XXXXXX via UPI.,Legit
Your account has been credited with ₹583. Bal: ₹52173.,Legit
Your account has been credited with ₹6752. Bal: ₹38140.,Legit
Get ₹18756 instantly credited. Apply now at http://fake671.com.,Scam
Congratulations! You won ₹7203. Claim now: http://fake179.com,Scam
Your loan of ₹6730 has been approved. Click http://fake846.com to claim.,Scam
Paytm: ₹36203 received from 98XXXXXX via UPI.,Legit
Urgent: Your PAN is flagged. Click http://fake844.com to verify.,Scam
Urgent: Your PAN is flagged. Click http://fake455.com to verify.,Scam
Congratulations! You won ₹27779. Claim now: http://fake242.com,Scam
Your loan of ₹26294 has been approved. Click http://fake639.com to claim.,Scam
Your loan of ₹15490 has been approved. Click http://fake120.com to claim.,Scam
Congratulations! You won ₹15561. Claim now: http://fake845.com,Scam
Paytm: ₹46592 received from 98XXXXXX via UPI.,Legit
Paytm: ₹34460 received from 98XXXXXX via UPI.,Legit
Your account is blocked. Visit http://fake805.com to unblock.,Scam
Urgent: Your PAN is flagged. Click http://fake395.com to verify.,Scam
"Dear user, your EMI of ₹18018 is due on 5th. Pay via app.",Legit
Your account is blocked. Visit http://fake485.com to unblock.,Scam
SBI: A/c XX999 credited ₹15190. IFSC: SBIN0001234.,Legit
"Dear user, your EMI of ₹14192 is due on 5th. Pay via app.",Legit
"Dear user, your EMI of ₹2885 is due on 5th. Pay via app.",Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake425.com.,Scam
Thank you for your payment of ₹17941.,Legit
Paytm: ₹38260 received from 98XXXXXX via UPI.,Legit
Axis Bank: A/c XX123 debited ₹6740. Info: Shopping Amazon.,Legit
SBI: A/c XX999 credited ₹44369. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Your account is blocked. Visit http://fake852.com to unblock.,Scam
SBI: A/c XX999 credited ₹10947. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
"Dear user, your EMI of ₹45364 is due on 5th. Pay via app.",Legit
Paytm: ₹21361 received from 98XXXXXX via UPI.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
SBI: A/c XX999 credited ₹45722. IFSC: SBIN0001234.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Get ₹42760 instantly credited. Apply now at http://fake552.com.,Scam
"Dear user, your EMI of ₹26738 is due on 5th. Pay via app.",Legit
Final warning: Repay loan today to avoid legal action. Pay at http://fake577.com.,Scam
Your account is blocked. Visit http://fake151.com to unblock.,Scam
Congratulations! You won ₹5555. Claim now: http://fake180.com,Scam
Final warning: Repay loan today to avoid legal action. Pay at http://fake970.com.,Scam
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
RBI Alert: Never share OTP. Bank officials never ask for it.,Legit
Congratulations! You won ₹15464. Claim now: http://fake784.com,Scam
Get ₹35727 instantly credited. Apply now at http://fake566.com.,Scam
Axis Bank: A/c XX123 debited ₹30201. Info: Shopping Amazon.,Legit
